  -2.9483330314141640e+04   0.0000000000000000e+00  -2.9604400721568854e+04   0.0000000000000000e+00  -2.9783086490360965e+04   0.0000000000000000e+00  -2.9821106356452503e+04   0.0000000000000000e+00  -2.9577289909608022e+04   0.0000000000000000e+00  -2.9314108426466802e+04   0.0000000000000000e+00  -2.9389770602171557e+04   0.0000000000000000e+00  -2.9743382537769270e+04   0.0000000000000000e+00  -2.9572501178035094e+04   0.0000000000000000e+00  -2.9608244712222418e+04   0.0000000000000000e+00  -2.9609168759232107e+04   0.0000000000000000e+00  -2.9719320181478572e+04   0.0000000000000000e+00  -2.8934848195027196e+04   0.0000000000000000e+00  -3.0198125301137457e+04   0.0000000000000000e+00  -2.9414189018817080e+04   0.0000000000000000e+00  -2.9686278620935642e+04   0.0000000000000000e+00  -2.9083277430209338e+04   0.0000000000000000e+00  -2.9222932014557999e+04   0.0000000000000000e+00  -2.9028177835956674e+04   0.0000000000000000e+00  -2.9506395264600545e+04   0.0000000000000000e+00  -2.9749400847931451e+04   0.0000000000000000e+00  -2.9542688502468460e+04   0.0000000000000000e+00  -2.9802980021006384e+04   0.0000000000000000e+00  -2.9337584531514331e+04   0.0000000000000000e+00  -2.9886023867487645e+04   0.0000000000000000e+00
  -3.0640423873580206e+04   0.0000000000000000e+00  -3.0578338772128842e+04   0.0000000000000000e+00  -3.0616318795418374e+04   0.0000000000000000e+00  -3.0598363991870203e+04   0.0000000000000000e+00  -3.0633538137287622e+04   0.0000000000000000e+00  -3.0620881310001387e+04   0.0000000000000000e+00  -3.0605407092240690e+04   0.0000000000000000e+00  -3.0627454455067884e+04   0.0000000000000000e+00  -3.0586473659590989e+04   0.0000000000000000e+00  -3.0624767217037654e+04   0.0000000000000000e+00  -3.0580899030067580e+04   0.0000000000000000e+00  -3.0591365867230696e+04   0.0000000000000000e+00  -3.0643632990329468e+04   0.0000000000000000e+00  -3.0594778097536586e+04   0.0000000000000000e+00  -3.0616468016615596e+04   0.0000000000000000e+00  -3.0604727659853175e+04   0.0000000000000000e+00  -3.0646787047979615e+04   0.0000000000000000e+00  -3.0640854142506912e+04   0.0000000000000000e+00  -3.0613627064565779e+04   0.0000000000000000e+00  -3.0611059757123854e+04   0.0000000000000000e+00  -3.0619040001023990e+04   0.0000000000000000e+00  -3.0603173472722887e+04   0.0000000000000000e+00  -3.0617727304383508e+04   0.0000000000000000e+00  -3.0607467301852186e+04   0.0000000000000000e+00  -3.0555221948337807e+04   0.0000000000000000e+00
  -3.0651883230566396e+04   0.0000000000000000e+00  -3.0645329659714367e+04   0.0000000000000000e+00  -3.0646776890583405e+04   0.0000000000000000e+00  -3.0638902683366523e+04   0.0000000000000000e+00  -3.0656861342467419e+04   0.0000000000000000e+00  -3.0642234903980541e+04   0.0000000000000000e+00  -3.0650379550360783e+04   0.0000000000000000e+00  -3.0653642477005797e+04   0.0000000000000000e+00  -3.0650969257357312e+04   0.0000000000000000e+00  -3.0652460588913891e+04   0.0000000000000000e+00  -3.0651603161692714e+04   0.0000000000000000e+00  -3.0651346570879014e+04   0.0000000000000000e+00  -3.0647102553280747e+04   0.0000000000000000e+00  -3.0642113878763146e+04   0.0000000000000000e+00  -3.0651187315494179e+04   0.0000000000000000e+00  -3.0650309138208882e+04   0.0000000000000000e+00  -3.0646787047979615e+04   0.0000000000000000e+00  -3.0645192136174534e+04   0.0000000000000000e+00  -3.0643586165520770e+04   0.0000000000000000e+00  -3.0644993445557280e+04   0.0000000000000000e+00  -3.0647948583945021e+04   0.0000000000000000e+00  -3.0653816421354211e+04   0.0000000000000000e+00  -3.0650964254227772e+04   0.0000000000000000e+00  -3.0660621624015817e+04   0.0000000000000000e+00  -3.0647580677650640e+04   0.0000000000000000e+00
  -3.0661018619738359e+04   0.0000000000000000e+00  -3.0659129213161654e+04   0.0000000000000000e+00  -3.0656380056273050e+04   0.0000000000000000e+00  -3.0662414511538529e+04   0.0000000000000000e+00  -3.0661678181462361e+04   0.0000000000000000e+00  -3.0657409568361087e+04   0.0000000000000000e+00  -3.0660862126341031e+04   0.0000000000000000e+00  -3.0659223233753040e+04   0.0000000000000000e+00  -3.0662543854214236e+04   0.0000000000000000e+00  -3.0656504073265678e+04   0.0000000000000000e+00  -3.0658622832998732e+04   0.0000000000000000e+00  -3.0658288590053831e+04   0.0000000000000000e+00  -3.0661714533375085e+04   0.0000000000000000e+00  -3.0664763666021743e+04   0.0000000000000000e+00  -3.0659495754534004e+04   0.0000000000000000e+00  -3.0663142161193300e+04   0.0000000000000000e+00  -3.0662476627594628e+04   0.0000000000000000e+00  -3.0660345421776219e+04   0.0000000000000000e+00  -3.0660028051258290e+04   0.0000000000000000e+00  -3.0656964438954463e+04   0.0000000000000000e+00  -3.0662867886957134e+04   0.0000000000000000e+00  -3.0664327561582933e+04   0.0000000000000000e+00  -3.0661140675036368e+04   0.0000000000000000e+00  -3.0660621624015817e+04   0.0000000000000000e+00  -3.0659891640019356e+04   0.0000000000000000e+00
  -3.0664471561679624e+04   0.0000000000000000e+00  -3.0664075908842038e+04   0.0000000000000000e+00  -3.0664624121979043e+04   0.0000000000000000e+00  -3.0664961607079764e+04   0.0000000000000000e+00  -3.0664150690646282e+04   0.0000000000000000e+00  -3.0664779494742485e+04   0.0000000000000000e+00  -3.0664838582600321e+04   0.0000000000000000e+00  -3.0665014216338175e+04   0.0000000000000000e+00  -3.0664038536001157e+04   0.0000000000000000e+00  -3.0664833392552457e+04   0.0000000000000000e+00  -3.0663722661902175e+04   0.0000000000000000e+00  -3.0663830147319728e+04   0.0000000000000000e+00  -3.0664548854870278e+04   0.0000000000000000e+00  -3.0664763666021743e+04   0.0000000000000000e+00  -3.0664748215637937e+04   0.0000000000000000e+00  -3.0664278797168707e+04   0.0000000000000000e+00  -3.0665243416293073e+04   0.0000000000000000e+00  -3.0664605666220323e+04   0.0000000000000000e+00  -3.0664142481338964e+04   0.0000000000000000e+00  -3.0665147613447596e+04   0.0000000000000000e+00  -3.0664238130489408e+04   0.0000000000000000e+00  -3.0665278653488222e+04   0.0000000000000000e+00  -3.0664797177965476e+04   0.0000000000000000e+00  -3.0664404767356566e+04   0.0000000000000000e+00  -3.0664739302734313e+04   0.0000000000000000e+00
  -3.0665438508897794e+04   0.0000000000000000e+00  -3.0665444523543370e+04   0.0000000000000000e+00  -3.0665361545852516e+04   0.0000000000000000e+00  -3.0665351732148447e+04   0.0000000000000000e+00  -3.0665336078962391e+04   0.0000000000000000e+00  -3.0665306025983169e+04   0.0000000000000000e+00  -3.0665348213786889e+04   0.0000000000000000e+00  -3.0665451998130800e+04   0.0000000000000000e+00  -3.0665378783487024e+04   0.0000000000000000e+00  -3.0665360978962075e+04   0.0000000000000000e+00  -3.0665400752903810e+04   0.0000000000000000e+00  -3.0665458560041363e+04   0.0000000000000000e+00  -3.0665480017531067e+04   0.0000000000000000e+00  -3.0665341810242673e+04   0.0000000000000000e+00  -3.0665290336446789e+04   0.0000000000000000e+00  -3.0665355723823370e+04   0.0000000000000000e+00  -3.0665379576495507e+04   0.0000000000000000e+00  -3.0665283375228533e+04   0.0000000000000000e+00  -3.0665369078796874e+04   0.0000000000000000e+00  -3.0665492173540464e+04   0.0000000000000000e+00  -3.0665479815655111e+04   0.0000000000000000e+00  -3.0665379270537247e+04   0.0000000000000000e+00  -3.0665477023730607e+04   0.0000000000000000e+00  -3.0665385305552267e+04   0.0000000000000000e+00  -3.0665415955294702e+04   0.0000000000000000e+00
  -3.0665538568505468e+04   0.0000000000000000e+00  -3.0665538498213846e+04   0.0000000000000000e+00  -3.0665538624989073e+04   0.0000000000000000e+00  -3.0665538549853263e+04   0.0000000000000000e+00  -3.0665538591040353e+04   0.0000000000000000e+00  -3.0665538637469457e+04   0.0000000000000000e+00  -3.0665538549472440e+04   0.0000000000000000e+00  -3.0665538554055354e+04   0.0000000000000000e+00  -3.0665538545045660e+04   0.0000000000000000e+00  -3.0665538604866408e+04   0.0000000000000000e+00  -3.0665538486160724e+04   0.0000000000000000e+00  -3.0665538583828526e+04   0.0000000000000000e+00  -3.0665538576007188e+04   0.0000000000000000e+00  -3.0665538615538680e+04   0.0000000000000000e+00  -3.0665538605889062e+04   0.0000000000000000e+00  -3.0665538471057793e+04   0.0000000000000000e+00  -3.0665538630822528e+04   0.0000000000000000e+00  -3.0665538587846222e+04   0.0000000000000000e+00  -3.0665538406973468e+04   0.0000000000000000e+00  -3.0665538609824725e+04   0.0000000000000000e+00  -3.0665538596574883e+04   0.0000000000000000e+00  -3.0665538632025775e+04   0.0000000000000000e+00  -3.0665538589888998e+04   0.0000000000000000e+00  -3.0665538602211403e+04   0.0000000000000000e+00  -3.0665538632149073e+04   0.0000000000000000e+00
  -3.0665538671739028e+04   0.0000000000000000e+00  -3.0665538671731876e+04   0.0000000000000000e+00  -3.0665538671729886e+04   0.0000000000000000e+00  -3.0665538671728442e+04   0.0000000000000000e+00  -3.0665538671749768e+04   0.0000000000000000e+00  -3.0665538671771872e+04   0.0000000000000000e+00  -3.0665538671705908e+04   0.0000000000000000e+00  -3.0665538671739319e+04   0.0000000000000000e+00  -3.0665538671778944e+04   0.0000000000000000e+00  -3.0665538671765222e+04   0.0000000000000000e+00  -3.0665538671712318e+04   0.0000000000000000e+00  -3.0665538671774735e+04   0.0000000000000000e+00  -3.0665538671765989e+04   0.0000000000000000e+00  -3.0665538671775743e+04   0.0000000000000000e+00  -3.0665538671754257e+04   0.0000000000000000e+00  -3.0665538671711758e+04   0.0000000000000000e+00  -3.0665538671758582e+04   0.0000000000000000e+00  -3.0665538671761213e+04   0.0000000000000000e+00  -3.0665538671749058e+04   0.0000000000000000e+00  -3.0665538671781102e+04   0.0000000000000000e+00  -3.0665538671754090e+04   0.0000000000000000e+00  -3.0665538671773429e+04   0.0000000000000000e+00  -3.0665538671766844e+04   0.0000000000000000e+00  -3.0665538671777758e+04   0.0000000000000000e+00  -3.0665538671762697e+04   0.0000000000000000e+00
  -3.0665538671783317e+04   0.0000000000000000e+00  -3.0665538671783317e+04   0.0000000000000000e+00  -3.0665538671783310e+04   0.0000000000000000e+00  -3.0665538671783259e+04   0.0000000000000000e+00  -3.0665538671783313e+04   0.0000000000000000e+00  -3.0665538671783321e+04   0.0000000000000000e+00  -3.0665538671783295e+04   0.0000000000000000e+00  -3.0665538671783292e+04   0.0000000000000000e+00  -3.0665538671783321e+04   0.0000000000000000e+00  -3.0665538671783317e+04   0.0000000000000000e+00  -3.0665538671783310e+04   0.0000000000000000e+00  -3.0665538671783321e+04   0.0000000000000000e+00  -3.0665538671783317e+04   0.0000000000000000e+00  -3.0665538671783321e+04   0.0000000000000000e+00  -3.0665538671783303e+04   0.0000000000000000e+00  -3.0665538671783313e+04   0.0000000000000000e+00  -3.0665538671783317e+04   0.0000000000000000e+00  -3.0665538671783321e+04   0.0000000000000000e+00  -3.0665538671783303e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783310e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783317e+04   0.0000000000000000e+00  -3.0665538671783317e+04   0.0000000000000000e+00  -3.0665538671783303e+04   0.0000000000000000e+00
  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00  -3.0665538671783324e+04   0.0000000000000000e+00
